target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1400.6	2994	66.7598
F27C8.1	1940	1532.62	111	2.26185
F07C3.7	1728	1388.93	135	3.03549
F52H2.2a	1739	1438.39	280.801	6.09674
F52H2.2b	1840	1550.14	194.199	3.91247
T13A10.10a	1734	1360.18	210	4.8217
T13A10.10b	1598	1258.88	3.7354e-06	9.2668e-08
C55C2.5a	1840	1732.94	104.267	1.87905
C55C2.5b	1606	1527.93	10.6097	0.216858
C55C2.5c	1671	1578.19	8.12353	0.160754
C55C2.5d	1618	1523.33	0	0
T11F9.4a	1765	1388.84	0.00108533	2.44054e-05
T11F9.4b.1	1684	1312.46	45.6815	1.087
T11F9.4b.2	1784	1399.5	64.3174	1.43526
F54D12.3	1503	1271.3	1	0.0245656
F28F9.4	1452	1256.42	11	0.273423
Y53H1C.1a	2022	1880.39	2004.77	33.2961
Y53H1C.1b	1958	1826.32	156.56	2.6772
C50F2.9	258	64.9	1	0.481207
C50F2.10	414	208.529	9	1.34789
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	0	0
T22H6.5	484	260.837	28	3.35247
T22H6.7	646	390.88	23	1.83764
M79.1a	4081	3694.54	524.911	4.43713
M79.1b	4012	3627.74	187.089	1.6106
M79.1c	3997	3606.15	0	0
C24F3.5a	4715	3763.54	19.9263	0.165351
C24F3.5b	4726	3768.85	3.07373	0.0254703
F12B6.1a	6670	6625.02	67.8137	0.319674
F12B6.1b	6559	6527.32	189.186	0.905172
Y39D8C.1	5545	5546.19	658	3.70516
Y53C10A.9	4724	4053.03	28	0.215752
AC3.3	1403	1204	0	0
F19G12.7	1719	1520	0	0
F31A3.1	729	530	0	0
Y5H2A.3	1020	829.112	1.68206	0.0633584
Y105C5A.4	1008	809	0	0
C03A7.7	1174	975	0	0
C03A7.8	1317	1181.69	2	0.0528571
C03A7.14	1525	1326	0	0
R09F10.2	1137	909.136	14	0.480923
F35A5.3	1271	1072	0	0
T01D1.6	1273	1193.05	6	0.157062
W09B12.1.1	1984	1732.64	0.00119675	2.15711e-05
W09B12.1.2	2525	2167.33	217.999	3.14127
Y44E3A.2	1995	1747.57	196	3.50266
Y48B6A.8	2168	1902.85	31.9308	0.52406
Y48B6A.7	1930	1868.07	2	0.0334359
C42D8.5a	3282	3007.92	40.462	0.420104
C42D8.5b	1560	1298.12	13.8014	0.332037
ZK455.1	3072	2796.07	7022	78.4313
F54H12.1a	2709	2442.91	28537.6	364.827
F54H12.1b	2365	2104.38	52.088	0.773021
F54H12.1c.1	2500	2251.39	0.00123586	1.71433e-05
F54H12.1c.2	2562	2299.35	67.3064	0.914174
K11G12.2	1888	1521.61	4	0.0820983
K11G12.7	1660	1296.79	2	0.0481656
K03F8.2	1800	1342.45	15	0.348956
ZK973.5	1666	1308.32	3	0.0716116
T09A5.3	1692	1183.83	5	0.131903
ZC504.2	1758	1334.59	9	0.210606
C40C9.2	1909	1612.36	10	0.193694
R02E12.8	1680	1360.23	1	0.0229595
D2092.3	1445	1065.88	33	0.966906
R01E6.4a	1926	1611.21	28	0.542726
R01E6.4b	1531	1216.44	4.84926e-05	1.24498e-06
T05C12.2	1595	1114.89	4	0.112048
F25G6.4	1506	1145.25	38	1.03624
F25G6.3	1797	1358.69	67	1.54004
F53E10.2a	1359	1147.36	19.7075	0.536427
F53E10.2b	1616	1378.48	14.2925	0.323804
F28F8.1	1617	1339.2	74	1.72569
C31H5.3a	1858	1380.62	6	0.135724
C31H5.3b	1841	1352.51	0	0
R06A4.10a	1702	1471.78	0.00213635	4.5332e-05
R06A4.10b	1693	1462.79	4.99786	0.106703
R06A4.10c	1841	1612.56	0	0
F27B3.2	1410	1076.85	6	0.174009
F48E3.7	1435	1059.09	3	0.0884635
F59B1.9	1718	1457.18	1	0.0214321
T04C12.6.1	1264	1204.6	0	0
T04C12.6.2	1366	1307.76	944.012	22.5438
T04C12.6.3	1346	1298.45	14745.8	354.666
T04C12.6.4	1277	1220.16	23760.5	608.156
T04C12.5.1	1321	1219.57	0.000192905	4.93986e-06
T04C12.5.2	1335	1235	55953.3	1414.93
T04C12.4.1	1480	1404.75	1.73244	0.0385154
T04C12.4.2	1564	1490.25	31156.9	652.938
T04C12.4.3	1559	1485.91	1.39334e-07	2.92848e-09
M03F4.2a	1672	1655.74	8765.47	165.333
M03F4.2b.1	1599	1562.61	0	0
M03F4.2b.2	1603	1571.38	0	0
M03F4.2b.3	1606	1572.82	27568.4	547.406
M03F4.2b.4	1596	1557.58	0	0
M03F4.2b.5	1541	1501.24	14.3837	0.299226
M03F4.2b.6	1576	1533.08	0	0
M03F4.2c	1633	1566.75	0	0
T25C8.2.1	1343	1271.71	0.18379	0.00451346
T25C8.2.2	1344	1272.02	12577.3	308.793
F17C8.1	4068	3401.99	173	1.58814
C10F3.3	3343	2839.83	20	0.219945
C44F1.5	4152	3628.95	128	1.10155
T01C2.1	3269	2672.53	268	3.13176
F39C12.2a	2213	1924.94	0	0
F39C12.2b	2525	2205.61	67.5269	0.956148
F39C12.2c	2428	2105.53	1.69987e-07	2.52134e-09
F39C12.2d	2049	1785.66	2.8882e-07	5.05134e-09
