target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1544.16	487	24.1644
F27C8.1	1940	1611.12	31	1.47426
F07C3.7	1728	1440.84	201	10.6886
F52H2.2a	1739	1534.01	64.1745	3.20534
F52H2.2b	1840	1648.38	28.8255	1.33986
T13A10.10a	1734	1533.4	56	2.79816
T13A10.10b	1598	1402.9	0	0
C55C2.5a	1840	1666.28	125.628	5.77669
C55C2.5b	1606	1459.22	0	0
C55C2.5c	1671	1525.91	5.3717	0.269726
C55C2.5d	1618	1466.65	0	0
T11F9.4a	1765	1481.72	0	0
T11F9.4b.1	1684	1405.55	116	6.3234
T11F9.4b.2	1784	1513.47	0	0
F54D12.3	1503	1248.2	4	0.245537
F28F9.4	1452	1253	0	0
Y53H1C.1a	2022	1684.08	171.527	7.80385
Y53H1C.1b	1958	1627.87	0	0
C50F2.9	258	64.9	6	7.08347
C50F2.10	414	215	3	1.06911
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	7	2.9469
T22H6.5	484	260.094	187	55.0872
T22H6.7	646	445.155	162	27.8833
M79.1a	4081	3818.96	0	0
M79.1b	4012	3743.11	0.0135581	0.000277527
M79.1c	3997	3713.13	214.986	4.43619
C24F3.5a	4715	4206.23	233	4.24427
C24F3.5b	4726	4217.7	6.01068e-07	1.09191e-08
F12B6.1a	6670	6538.29	172.928	2.02647
F12B6.1b	6559	6425.11	45.0719	0.537483
Y39D8C.1	5545	5487.09	341	4.76159
Y53C10A.9	4724	4370.52	190	3.33089
AC3.3	1403	1341.27	1536.6	87.7778
F19G12.7	1719	1698.59	4	0.180431
F31A3.1	729	530	0	0
Y5H2A.3	1020	888.035	33.3205	2.87489
Y105C5A.4	1008	809	0	0
C03A7.7	1174	1131.44	411.308	27.8531
C03A7.8	1317	1296.24	979.543	57.8998
C03A7.14	1525	1497.21	2441.83	124.96
R09F10.2	1137	1020.42	307.685	23.103
F35A5.3	1271	1147.44	1896	126.604
T01D1.6	1273	1201.21	721	45.9892
W09B12.1.1	1984	1733.41	0	0
W09B12.1.2	2525	2215	66	2.28302
Y44E3A.2	1995	1737.19	11	0.485159
Y48B6A.8	2168	1968.2	21.2097	0.825667
Y48B6A.7	1930	1641.67	1	0.0466717
C42D8.5a	3282	3043.31	137.648	3.46548
C42D8.5b	1560	1296.67	53.605	3.1675
ZK455.1	3072	2848.68	2014	54.1696
F54H12.1a	2709	2521.72	191.822	5.8283
F54H12.1b	2365	2178.76	666.974	23.4552
