target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1451.8	1517	52.6918
F27C8.1	1940	1583.47	78	2.48398
F07C3.7	1728	1424.91	182	6.44092
F52H2.2a	1739	1456.49	175.205	6.06601
F52H2.2b	1840	1560.78	89.795	2.90118
T13A10.10a	1734	1380.68	166.468	6.07998
T13A10.10b	1598	1272.74	8.53194	0.338043
C55C2.5a	1840	1685.05	136.53	4.08582
C55C2.5b	1606	1470.98	6.38875	0.219014
C55C2.5c	1671	1525.28	16.0814	0.531667
C55C2.5d	1618	1473.35	0	0
T11F9.4a	1765	1426.35	5.83154	0.206168
T11F9.4b.1	1684	1344.13	74.8259	2.8072
T11F9.4b.2	1784	1438.77	101.343	3.55193
F54D12.3	1503	1260.92	11	0.439914
F28F9.4	1452	1247.38	11	0.444691
Y53H1C.1a	2022	1833.19	1076.61	29.6151
Y53H1C.1b	1958	1778.74	72.2073	2.04707
C50F2.9	258	64.9	4	3.10799
C50F2.10	414	200.785	15	3.76725
F54B8.5	270	74.5129	1	0.676757
Y38H6C.22	381	182	13	3.60192
T22H6.5	484	271.303	153	28.4382
T22H6.7	646	403.759	114	14.2379
M79.1a	4081	3727.85	153.567	2.07731
M79.1b	4012	3661.14	361.433	4.97824
M79.1c	3997	3634.48	0	0
C24F3.5a	4715	3984.96	39.8251	0.503961
C24F3.5b	4726	3990.41	7.17487	0.0906695
F12B6.1a	6670	6582.38	317.258	2.43049
F12B6.1b	6559	6478.99	85.7423	0.667347
Y39D8C.1	5545	5457.62	746	6.89286
Y53C10A.9	4724	4169.41	45	0.544254
AC3.3	1403	1121.99	0	0
F19G12.7	1719	1520	0	0
F31A3.1	729	530	0	0
Y5H2A.3	1020	798.791	3	0.189388
Y105C5A.4	1008	809	0	0
C03A7.7	1174	975	0	0
C03A7.8	1317	1129.65	4.54555	0.202912
C03A7.14	1525	1328.91	4.45445	0.169029
R09F10.2	1137	886.268	3	0.170695
F35A5.3	1271	1119.79	3	0.135098
T01D1.6	1273	1121.03	4	0.179931
W09B12.1.1	1984	1736.71	0	0
W09B12.1.2	2525	2212.11	118	2.68992
Y44E3A.2	1995	1749.69	307	8.8479
Y48B6A.8	2168	1923.33	28.8733	0.757018
Y48B6A.7	1930	1824.59	15	0.414563
C42D8.5a	3282	3037.44	33.7166	0.559757
C42D8.5b	1560	1325.78	18.6985	0.711215
ZK455.1	3072	2807.2	3047	54.7347
F54H12.1a	2709	2464.8	4720.42	96.5746
F54H12.1b	2365	2123.72	2096.25	49.7747
F54H12.1c.1	2500	2268.1	5792.71	128.79
F54H12.1c.2	2562	2319.01	30.623	0.6659
K11G12.2	1888	1560.65	12	0.387738
K11G12.7	1660	1340.86	6	0.225649
K03F8.2	1800	1398.85	9	0.324441
ZK973.5	1666	1344.75	5	0.187497
T09A5.3	1692	1267.83	9	0.35797
ZC504.2	1758	1395.09	59	2.13263
C40C9.2	1909	1625.57	5	0.155105
R02E12.8	1680	1384.77	8	0.291323
D2092.3	1445	1108.3	37	1.68349
R01E6.4a	1926	1624.67	34	1.05531
R01E6.4b	1531	1236.06	0	0
T05C12.2	1595	1201.86	4	0.16783
F25G6.4	1506	1194.55	42	1.773
F25G6.3	1797	1414.82	55	1.96031
F53E10.2a	1359	1138.14	1.49611	0.0662873
F53E10.2b	1616	1377.66	11.5039	0.421083
F28F8.1	1617	1357.18	64	2.37797
C31H5.3a	1858	1444.59	0	0
C31H5.3b	1841	1419.08	5	0.177676
R06A4.10a	1702	1464.87	0	0
R06A4.10b	1693	1455.82	0	0
R06A4.10c	1841	1613.47	11	0.343793
F27B3.2	1410	1104.5	4	0.182624
F48E3.7	1435	1098.52	13	0.59676
F59B1.9	1718	1449.14	10	0.34798
T04C12.6.1	1264	1137.98	0	0
T04C12.6.2	1366	1256.72	1305	52.3644
T04C12.6.3	1346	1242.13	19594.4	795.481
T04C12.6.4	1277	1167.84	1515.66	65.4456
T04C12.5.1	1321	1179.43	2343.96	100.217
T04C12.5.2	1335	1195.87	20547.5	866.441
T04C12.4.1	1480	1359.18	3993.69	148.17
T04C12.4.2	1564	1442.09	25388.5	887.785
T04C12.4.3	1559	1437.62	1.809	0.063454
M03F4.2a	1672	1580.81	7918.81	252.606
M03F4.2b.1	1599	1495.47	0.00324731	0.000109499
M03F4.2b.2	1603	1502.46	0.000136328	4.5756e-06
M03F4.2b.3	1606	1505.22	18432.6	617.52
M03F4.2b.4	1596	1492.32	221.782	7.49426
M03F4.2b.5	1541	1435.34	0.476481	0.0167399
M03F4.2b.6	1576	1469.19	0.035158	0.00120673
M03F4.2c	1633	1526.91	50.0526	1.65302
