target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1444.44	1214	37.7602
F27C8.1	1940	1574.64	103	2.93881
F07C3.7	1728	1413.94	142	4.51203
F52H2.2a	1739	1447.2	172.989	5.37038
F52H2.2b	1840	1550.54	45.0114	1.30423
T13A10.10a	1734	1373.34	334	10.9265
T13A10.10b	1598	1270.25	0	0
C55C2.5a	1840	1661.1	165.797	4.48433
C55C2.5b	1606	1442.07	0	0
C55C2.5c	1671	1501.79	40.2032	1.20273
C55C2.5d	1618	1452.35	0	0
T11F9.4a	1765	1416.81	1.12538	0.0356866
T11F9.4b.1	1684	1335.03	193.073	6.49752
T11F9.4b.2	1784	1430.49	238.802	7.50013
F54D12.3	1503	1244.44	23	0.830366
F28F9.4	1452	1231.59	11	0.401274
Y53H1C.1a	2022	1811.53	717.784	17.8018
Y53H1C.1b	1958	1757.94	173.858	4.44331
C50F2.9	258	64.9	1	0.692263
C50F2.10	414	215	2	0.417934
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	3	0.740567
T22H6.5	484	268.917	74	12.3631
T22H6.7	646	399.826	110	12.3605
M79.1a	4081	3700.82	126.556	1.53639
M79.1b	4012	3634.94	213.444	2.63817
M79.1c	3997	3609.55	0	0
C24F3.5a	4715	3969.34	319	3.61067
C24F3.5b	4726	3975.05	0.000179135	2.02467e-06
F12B6.1a	6670	6511.98	189.995	1.31083
F12B6.1b	6559	6409.16	430.005	3.01431
Y39D8C.1	5545	5390.97	1001	8.34224
Y53C10A.9	4724	4142.65	314	3.40539
AC3.3	1403	1111.13	6.85955	0.277362
F19G12.7	1719	1520	0	0
F31A3.1	729	530	0	0
Y5H2A.3	1020	789.392	3	0.170744
Y105C5A.4	1008	809	0	0
C03A7.7	1174	975	0	0
C03A7.8	1317	1118	0	0
C03A7.14	1525	1308.26	3	0.103025
R09F10.2	1137	870.619	16	0.825672
F35A5.3	1271	1102.86	3	0.122213
T01D1.6	1273	1106.28	3	0.121835
W09B12.1.1	1984	1719.7	13.0018	0.339678
W09B12.1.2	2525	2194.89	96.9982	1.98549
Y44E3A.2	1995	1729.22	254	6.59934
Y48B6A.8	2168	1905.38	30	0.707386
Y48B6A.7	1930	1797.59	18	0.44988
C42D8.5a	3282	3012.52	78.1656	1.16574
C42D8.5b	1560	1316.75	74.9972	2.55892
ZK455.1	3072	2784.64	5471	88.2699
F54H12.1a	2709	2443.55	9007.93	165.623
F54H12.1b	2365	2105.29	1633.53	34.8604
F54H12.1c.1	2500	2248.64	6264.73	125.17
F54H12.1c.2	2562	2300	4.8021	0.0938034
K11G12.2	1888	1554.59	4	0.115601
K11G12.7	1660	1334.47	9	0.303004
K03F8.2	1800	1395.09	10	0.322043
ZK973.5	1666	1338.33	4	0.13428
T09A5.3	1692	1267.72	12	0.42528
ZC504.2	1758	1388.39	58	1.87686
C40C9.2	1909	1611.91	7	0.195107
R02E12.8	1680	1380.53	6	0.195264
D2092.3	1445	1106.29	24	0.974668
R01E6.4a	1926	1604.06	25.1245	0.703705
R01E6.4b	1531	1221	9.87554	0.363381
T05C12.2	1595	1205.46	1	0.0372703
F25G6.4	1506	1189.66	60	2.26592
