target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1432.78	1286	32.6574
F27C8.1	1940	1563.05	103	2.39765
F07C3.7	1728	1404.27	127	3.29059
F52H2.2a	1739	1434.87	132.092	3.34953
F52H2.2b	1840	1538.91	147.908	3.49701
T13A10.10a	1734	1361.65	188	5.02355
T13A10.10b	1598	1261.69	0	0
C55C2.5a	1840	1661.64	302.105	6.61516
C55C2.5b	1606	1448.95	27.454	0.689403
C55C2.5c	1671	1502.68	58.4408	1.41505
C55C2.5d	1618	1454.42	0	0
T11F9.4a	1765	1405.92	52.2421	1.35201
T11F9.4b.1	1684	1325.19	251.755	6.91224
T11F9.4b.2	1784	1417.15	0.00323106	8.29561e-05
F54D12.3	1503	1246.8	37	1.07975
F28F9.4	1452	1225.08	6	0.1782
Y53H1C.1a	2022	1822.06	803.672	16.0485
Y53H1C.1b	1958	1769.07	195.114	4.01295
C50F2.9	258	64.9	1	0.560628
C50F2.10	414	215	1	0.169232
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	15	2.99874
T22H6.5	484	267.059	169	23.0249
T22H6.7	646	398.027	191	17.4598
M79.1a	4081	3673.85	77.0364	0.762946
M79.1b	4012	3608.22	363.964	3.67016
M79.1c	3997	3581.22	5.47738e-05	5.56496e-07
C24F3.5a	4715	3926.35	129.213	1.1974
C24F3.5b	4726	3932.67	17.7868	0.164562
F12B6.1a	6670	6483.28	192.864	1.08237
F12B6.1b	6559	6382.43	296.136	1.68821
Y39D8C.1	5545	5376.7	1016	6.8754
Y53C10A.9	4724	4108.82	184	1.62937
AC3.3	1403	1106.21	0	0
F19G12.7	1719	1520	0	0
F31A3.1	729	512.479	1	0.0709976
Y5H2A.3	1020	821	0	0
Y105C5A.4	1008	809	0	0
C03A7.7	1174	975	0	0
C03A7.8	1317	1118	0	0
C03A7.14	1525	1307.1	3	0.0835088
R09F10.2	1137	869.792	3	0.125495
F35A5.3	1271	1104.06	1	0.0329553
T01D1.6	1273	1106.45	5	0.164421
W09B12.1.1	1984	1720.2	0	0
W09B12.1.2	2525	2185.93	137	2.28036
Y44E3A.2	1995	1717.1	298	6.31451
Y48B6A.8	2168	1896.55	32	0.613913
Y48B6A.7	1930	1806.06	22	0.44321
C42D8.5a	3282	2986.13	56.8865	0.693139
C42D8.5b	1560	1306.36	25.5014	0.710265
ZK455.1	3072	2760.66	4860	64.0534
F54H12.1a	2709	2425.79	8324.17	124.855
F54H12.1b	2365	2092.03	2275.64	39.5781
F54H12.1c.1	2500	2232.81	8635.98	140.728
F54H12.1c.2	2562	2283.14	93.2131	1.48547
K11G12.2	1888	1540.38	11	0.259827
K11G12.7	1660	1322.12	11	0.302721
K03F8.2	1800	1379.15	14	0.369349
ZK973.5	1666	1325.3	11	0.301994
T09A5.3	1692	1251.19	7	0.203561
ZC504.2	1758	1378.07	39	1.0297
C40C9.2	1909	1606.31	11	0.249162
R02E12.8	1680	1369.63	3	0.0796963
D2092.3	1445	1095.37	27	0.896855
R01E6.4a	1926	1603.25	20.8965	0.474235
R01E6.4b	1531	1219.63	25.1035	0.748904
T05C12.2	1595	1186.34	2	0.0613394
F25G6.4	1506	1180.85	65	2.0028
F25G6.3	1797	1397.53	82	2.13487
F53E10.2a	1359	1128.74	4.73427	0.152608
F53E10.2b	1616	1364.5	17.2657	0.460395
F28F8.1	1617	1338.63	94	2.55497
C31H5.3a	1858	1422.84	1.64879e-08	4.21627e-10
C31H5.3b	1841	1397.45	19	0.494696
R06A4.10a	1702	1452.32	0	0
R06A4.10b	1693	1443.18	6.48742	0.163558
R06A4.10c	1841	1595.6	8.51258	0.194114
F27B3.2	1410	1092.41	9	0.299761
F48E3.7	1435	1087.21	15	0.501994
