target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1430.76	1336	38.0294
F27C8.1	1940	1577.13	123	3.17625
F07C3.7	1728	1401.69	128	3.71908
F52H2.2a	1739	1437.51	197.979	5.609
F52H2.2b	1840	1543.92	29.0209	0.765536
T13A10.10a	1734	1369.05	262	7.79399
T13A10.10b	1598	1268.42	0	0
C55C2.5a	1840	1678.14	217.557	5.27988
C55C2.5b	1606	1458.09	0	0
C55C2.5c	1671	1517.68	24.4428	0.655917
C55C2.5d	1618	1469.19	0	0
T11F9.4a	1765	1414.97	0.00392574	0.000112993
T11F9.4b.1	1684	1333.35	148.03	4.52152
T11F9.4b.2	1784	1424.97	139.966	4.00033
F54D12.3	1503	1256.66	49	1.58802
F28F9.4	1452	1235.9	7	0.230671
Y53H1C.1a	2022	1862.07	421.468	9.2182
Y53H1C.1b	1958	1807.89	45.2037	1.01831
C50F2.9	258	64.9	2	1.25506
C50F2.10	414	207.678	1	0.196104
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	7	1.5664
T22H6.5	484	267.065	106	16.1647
T22H6.7	646	396.916	90	9.23468
M79.1a	4081	3686.41	224.141	2.47626
M79.1b	4012	3620.62	227.859	2.56308
M79.1c	3997	3596.2	0	0
C24F3.5a	4715	3916.44	137.108	1.42577
C24F3.5b	4726	3923.08	13.8919	0.144215
F12B6.1a	6670	6506.05	9.24956e-07	5.79005e-09
F12B6.1b	6559	6407.62	545	3.464
Y39D8C.1	5545	5387.1	841	6.35799
Y53C10A.9	4724	4106.49	169	1.67608
AC3.3	1403	1098.24	34.6587	1.28527
F19G12.7	1719	1520	0	0
F31A3.1	729	530	0	0
Y5H2A.3	1020	780.249	5.40279	0.282009
Y105C5A.4	1008	809	0	0
C03A7.7	1174	940.125	2.06102	0.0892841
C03A7.8	1317	1085.86	24.1143	0.90444
C03A7.14	1525	1286.06	47.4955	1.50408
R09F10.2	1137	858.722	28	1.32796
F35A5.3	1271	1099.27	17	0.62983
T01D1.6	1273	1103.34	73	2.69458
