target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1440.39	1847	50.7199
F27C8.1	1940	1580.79	140	3.50305
F07C3.7	1728	1414.1	153	4.27961
F52H2.2a	1739	1451.97	256.006	6.97405
F52H2.2b	1840	1559.16	159.994	4.05887
T13A10.10a	1734	1378.58	233.588	6.70208
T13A10.10b	1598	1272.28	15.4123	0.479159
C55C2.5a	1840	1690.7	318.407	7.44918
C55C2.5b	1606	1469.44	0	0
C55C2.5c	1671	1531.36	15.5925	0.402746
C55C2.5d	1618	1479.2	0	0
T11F9.4a	1765	1422.69	0.0064728	0.00017996
T11F9.4b.1	1684	1341.73	395.053	11.6461
T11F9.4b.2	1784	1433.24	187.941	5.18674
F54D12.3	1503	1266.75	95	2.96637
F28F9.4	1452	1244.66	10	0.317792
Y53H1C.1a	2022	1863.43	1482.58	31.4701
Y53H1C.1b	1958	1808.47	88.8578	1.94346
C50F2.9	258	64.9	1	0.609464
C50F2.10	414	206.412	5	0.958136
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	5	1.08665
T22H6.5	484	269.415	110	16.1496
T22H6.7	646	400.286	165	16.3044
M79.1a	4081	3714.51	150.431	1.60187
M79.1b	4012	3648.78	436.853	4.73565
M79.1c	3997	3623.46	43.7166	0.477217
C24F3.5a	4715	3932.8	118.603	1.19285
C24F3.5b	4726	3938.89	20.3973	0.204829
F12B6.1a	6670	6557.89	262.57	1.5837
F12B6.1b	6559	6457.99	617.43	3.78167
Y39D8C.1	5545	5448.65	1419	10.3012
Y53C10A.9	4724	4139.07	167	1.5959
AC3.3	1403	1119.49	289.99	10.246
F19G12.7	1719	1421.49	5	0.139129
F31A3.1	729	530	0	0
Y5H2A.3	1020	795.947	14.3532	0.713275
Y105C5A.4	1008	809	0	0
C03A7.7	1174	959.931	205.193	8.45501
C03A7.8	1317	1113.14	276.847	9.83746
C03A7.14	1525	1314.23	444.679	13.3835
R09F10.2	1137	875.496	13.333	0.602373
F35A5.3	1271	1126.66	314	11.0238
T01D1.6	1273	1122.03	390	13.7484
W09B12.1.1	1984	1735.25	11.9703	0.272857
W09B12.1.2	2525	2203.63	127.03	2.28013
Y44E3A.2	1995	1744.27	492	11.1569
Y48B6A.8	2168	1917.96	44.7151	0.922165
Y48B6A.7	1930	1838	26	0.559526
C42D8.5a	3282	3007.75	83.4722	1.09772
C42D8.5b	1560	1314.2	16.623	0.500309
ZK455.1	3072	2782.18	5611	79.7713
F54H12.1a	2709	2439.35	8148.14	132.122
F54H12.1b	2365	2104.01	2921.51	54.9227
F54H12.1c.1	2500	2245.01	6747.86	118.889
F54H12.1c.2	2562	2295.88	3.49559	0.0602231
K11G12.2	1888	1550.71	16	0.408115
K11G12.7	1660	1334.68	10	0.296356
K03F8.2	1800	1384.01	12	0.342953
ZK973.5	1666	1336.79	2	0.0591778
T09A5.3	1692	1250.61	20	0.63256
ZC504.2	1758	1388.08	85	2.42213
C40C9.2	1909	1620.95	5	0.122009
R02E12.8	1680	1386.95	13	0.370744
D2092.3	1445	1094.47	33	1.19262
R01E6.4a	1926	1626.56	45.58	1.1084
R01E6.4b	1531	1234.01	38.42	1.23149
T05C12.2	1595	1182.39	1	0.0334528
F25G6.4	1506	1187.07	52	1.73268
F25G6.3	1797	1404.35	109	3.07003
F53E10.2a	1359	1142.61	0	0
F53E10.2b	1616	1381.7	35	1.00195
F28F8.1	1617	1348.95	79	2.31646
C31H5.3a	1858	1430.37	8.30229	0.229585
C31H5.3b	1841	1402.73	9.69771	0.273457
R06A4.10a	1702	1468.56	0.00489053	0.000131722
R06A4.10b	1693	1459.35	4.53248	0.122849
R06A4.10c	1841	1613.58	10.4626	0.256473
F27B3.2	1410	1098.63	16	0.576051
F48E3.7	1435	1091.42	14	0.507373
F59B1.9	1718	1463.26	7	0.189221
T04C12.6.1	1264	1126.06	0	0
T04C12.6.2	1366	1246.56	2125.59	67.4464
T04C12.6.3	1346	1234.46	36206.6	1160.12
T04C12.6.4	1277	1157.55	4258.29	145.508
T04C12.5.1	1321	1172.66	1421.6	47.951
T04C12.5.2	1335	1188.62	27299.5	908.461
