target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1540.87	513	26.2983
F27C8.1	1940	1609.2	19	0.932649
F07C3.7	1728	1441.25	196	10.7422
F52H2.2a	1739	1535.48	109	5.60734
F52H2.2b	1840	1649.89	0	0
T13A10.10a	1734	1535.78	79.2386	4.07551
T13A10.10b	1598	1404.32	4.76143	0.267822
C55C2.5a	1840	1663.87	133	6.31405
C55C2.5b	1606	1456.52	0	0
C55C2.5c	1671	1521.89	0	0
C55C2.5d	1618	1464.06	0	0
T11F9.4a	1765	1481.12	0	0
T11F9.4b.1	1684	1404.67	118	6.63563
T11F9.4b.2	1784	1511.44	0	0
F54D12.3	1503	1248.68	3	0.189778
F28F9.4	1452	1219.75	1	0.0647598
Y53H1C.1a	2022	1682.89	145.183	6.81452
Y53H1C.1b	1958	1630.07	0	0
C50F2.9	258	64.9	6	7.30268
C50F2.10	414	215	3	1.1022
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	9	3.90612
T22H6.5	484	260.364	197	59.767
T22H6.7	646	444.423	173	30.7486
M79.1a	4081	3826.52	0	0
M79.1b	4012	3750.81	2.25878e-05	4.7569e-07
M79.1c	3997	3718.98	230	4.88517
C24F3.5a	4715	4211.31	213	3.99519
C24F3.5b	4726	4222.67	2.77199e-05	5.18538e-07
F12B6.1a	6670	6559.49	57.5033	0.692465
F12B6.1b	6559	6445.42	147.497	1.80762
Y39D8C.1	5545	5492.69	317	4.55879
Y53C10A.9	4724	4372.23	141	2.54737
AC3.3	1403	1341.74	1424.08	83.838
F19G12.7	1719	1701.21	2	0.0928643
F31A3.1	729	530	0	0
Y5H2A.3	1020	889.301	20.2379	1.7976
Y105C5A.4	1008	905.985	0	0
C03A7.7	1174	1133.52	373.621	26.0361
C03A7.8	1317	1298.98	919.043	55.8867
C03A7.14	1525	1500.37	2343.19	123.363
R09F10.2	1137	1021.21	310.558	24.0216
F35A5.3	1271	1148.28	1503	103.392
T01D1.6	1273	1201.5	578	37.9998
W09B12.1.1	1984	1734.86	0	0
W09B12.1.2	2525	2212.96	45	1.60626
Y44E3A.2	1995	1739.21	5	0.227087
Y48B6A.8	2168	1967.91	12	0.481671
Y48B6A.7	1930	1640.59	7	0.337034
C42D8.5a	3282	3043.79	83.5713	2.16879
C42D8.5b	1560	1295.56	72.1248	4.39747
ZK455.1	3072	2854.77	1873	51.8253
F54H12.1a	2709	2516.58	71.3915	2.24084
F54H12.1b	2365	2173.81	749.014	27.2172
F54H12.1c.1	2500	2306.53	699.695	23.9621
F54H12.1c.2	2562	2362.56	112.899	3.77471
K11G12.2	1888	1634.29	25	1.20833
K11G12.7	1660	1352.99	8	0.467059
K03F8.2	1800	1601	0	0
ZK973.5	1666	1417.49	4	0.222904
T09A5.3	1692	1368.64	29	1.67373
ZC504.2	1758	1426.14	35	1.93857
C40C9.2	1909	1712.75	15	0.691788
R02E12.8	1680	1420.14	2	0.111244
D2092.3	1445	1178.99	21	1.40697
R01E6.4a	1926	1653.45	26.8438	1.28242
R01E6.4b	1531	1283.88	14.1562	0.870963
T05C12.2	1595	1274.35	6	0.371911
F25G6.4	1506	1241.29	59	3.75451
F25G6.3	1797	1540.66	35	1.79447
F53E10.2a	1359	1160	0	0
F53E10.2b	1616	1355.98	4	0.233015
F28F8.1	1617	1349.28	69	4.03945
C31H5.3a	1858	1561.52	3.69351e-08	1.86839e-09
C31H5.3b	1841	1539.71	2	0.102604
R06A4.10a	1702	1478.24	0	0
R06A4.10b	1693	1467.16	0	0
R06A4.10c	1841	1620.64	9	0.438665
F27B3.2	1410	1194.38	1	0.0661355
F48E3.7	1435	1202.18	46	3.02248
F59B1.9	1718	1495.11	3	0.158498
T04C12.6.1	1264	1180.75	0	0
T04C12.6.2	1366	1294.47	128.973	7.87013
T04C12.6.3	1346	1260.14	13323.5	835.168
T04C12.6.4	1277	1199.02	196.973	12.9764
T04C12.5.1	1321	1204.75	8190.03	536.99
T04C12.5.2	1335	1218.15	1272.28	82.5002
T04C12.4.1	1480	1366.75	20020.9	1157.09
T04C12.4.2	1564	1447.74	3334.32	181.925
T04C12.4.3	1559	1442.78	0.00909236	0.000497795
M03F4.2a	1672	1627.02	21203.9	1029.43
M03F4.2b.1	1599	1534.2	4.49634e-06	2.31501e-07
M03F4.2b.2	1603	1537.13	43.4046	2.23049
M03F4.2b.3	1606	1545.57	32850.3	1678.9
M03F4.2b.4	1596	1533.37	5.3724e-07	2.76757e-08
M03F4.2b.5	1541	1462.17	46894.8	2533.39
M03F4.2b.6	1576	1507.04	2.63122e-06	1.37914e-07
M03F4.2c	1633	1584.92	71.2592	3.55149
T25C8.2.1	1343	1206.21	2615.34	171.27
T25C8.2.2	1344	1207.14	1704.05	111.507
F17C8.1	4068	3760.42	247	5.18843
C10F3.3	3343	3101.13	7	0.178301
C44F1.5	4152	3885.15	122	2.48044
T01C2.1	3269	2879.71	88	2.41385
F39C12.2a	2213	2031.32	0	0
F39C12.2b	2525	2298.43	75.3028	2.58795
