target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1417.15	3648	72.5879
F27C8.1	1940	1536.85	356	6.53197
F07C3.7	1728	1400.44	133	2.67801
F52H2.2a	1739	1446.29	284.321	5.54346
F52H2.2b	1840	1558.74	429.679	7.77311
T13A10.10a	1734	1370.85	80.4428	1.65471
T13A10.10b	1598	1270.03	0.55717	0.0123708
C55C2.5a	1840	1739.28	107.995	1.75089
C55C2.5b	1606	1536.24	0	0
C55C2.5c	1671	1570.79	0	0
C55C2.5d	1618	1546.17	3.00473	0.0547992
T11F9.4a	1765	1394.63	0	0
T11F9.4b.1	1684	1318.36	0	0
T11F9.4b.2	1784	1405.37	23	0.461491
F54D12.3	1503	1282.46	2	0.0439756
F28F9.4	1452	1263.46	15	0.334777
Y53H1C.1a	2022	1872.9	2511.88	37.819
Y53H1C.1b	1958	1819.63	449.462	6.96521
C50F2.9	258	64.9	8	3.47593
C50F2.10	414	209.789	265	35.6196
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	0	0
T22H6.5	484	263.923	41	4.38058
T22H6.7	646	396.471	16	1.13798
M79.1a	4081	3720.12	815.058	6.17812
M79.1b	4012	3652.81	484.942	3.74359
M79.1c	3997	3629.36	0	0
C24F3.5a	4715	3799.75	22	0.163265
C24F3.5b	4726	3817.18	0	0
F12B6.1a	6670	6687.62	384.96	1.62319
F12B6.1b	6559	6587.51	0.0402887	0.00017246
Y39D8C.1	5545	5599.89	718	3.61552
Y53C10A.9	4724	4096.69	25	0.172081
AC3.3	1403	1187.49	4	0.0949852
F19G12.7	1719	1504.44	3	0.0562303
F31A3.1	729	530	0	0
Y5H2A.3	1020	844.017	5	0.167049
Y105C5A.4	1008	792.75	0.000158863	5.65082e-06
C03A7.7	1174	1021.64	0	0
C03A7.8	1317	1203.79	4.19271	0.0982133
C03A7.14	1525	1409.4	1.80729	0.0361592
R09F10.2	1137	916.947	0	0
F35A5.3	1271	1072	0	0
T01D1.6	1273	1203.83	6	0.140544
W09B12.1.1	1984	1741.78	49.584	0.802735
W09B12.1.2	2525	2179.29	154.416	1.99803
Y44E3A.2	1995	1762.31	132	2.11211
Y48B6A.8	2168	1915.7	20.7214	0.305013
Y48B6A.7	1930	1874.72	6	0.0902485
