target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1411.87	2837	62.0173
F27C8.1	1940	1537.13	170	3.41338
F07C3.7	1728	1394.8	81	1.79234
F52H2.2a	1739	1443.32	392.752	8.39853
F52H2.2b	1840	1556.34	165.248	3.27703
T13A10.10a	1734	1368.01	200	4.51219
T13A10.10b	1598	1264.87	0	0
C55C2.5a	1840	1755.89	8.97012	0.15767
C55C2.5b	1606	1549.14	23.0052	0.458336
C55C2.5c	1671	1601.15	8.57634	0.165317
C55C2.5d	1618	1560.14	13.4483	0.266042
T11F9.4a	1765	1392.94	0	0
T11F9.4b.1	1684	1316.32	89.0221	2.0873
T11F9.4b.2	1784	1404.1	95.9779	2.10971
F54D12.3	1503	1282.25	3	0.0722098
F28F9.4	1452	1266.53	27	0.657954
Y53H1C.1a	2022	1903.31	1780.38	28.8704
Y53H1C.1b	1958	1849.31	113.537	1.89485
C50F2.9	258	64.9	4	1.90223
C50F2.10	414	209.484	138	20.3318
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	0	0
T22H6.5	484	264.832	2	0.233081
T22H6.7	646	392.584	2	0.157234
M79.1a	4081	3722.4	383.778	3.18203
M79.1b	4012	3654.51	267.222	2.25679
M79.1c	3997	3630.92	0	0
C24F3.5a	4715	3767.75	5.1828	0.0424551
C24F3.5b	4726	3772.84	0.817198	0.00668508
F12B6.1a	6670	6674.59	136.809	0.632613
F12B6.1b	6559	6577.32	39.191	0.183901
Y39D8C.1	5545	5592.94	572	3.15648
Y53C10A.9	4724	4065.6	9	0.0683227
AC3.3	1403	1204	0	0
F19G12.7	1719	1520	0	0
F31A3.1	729	530	0	0
Y5H2A.3	1020	836.66	1	0.0368891
Y105C5A.4	1008	809	0	0
C03A7.7	1174	1022.51	1	0.0301843
C03A7.8	1317	1178.44	0	0
C03A7.14	1525	1382.43	0	0
R09F10.2	1137	913.881	4.21298	0.142281
F35A5.3	1271	1072	0	0
T01D1.6	1273	1201.87	8	0.205437
W09B12.1.1	1984	1735.84	0	0
W09B12.1.2	2525	2176.95	249	3.53019
Y44E3A.2	1995	1759.3	111	1.94729
Y48B6A.8	2168	1909.71	20.6215	0.333274
Y48B6A.7	1930	1731	0	0
C42D8.5a	3282	3031.75	45.6282	0.464502
C42D8.5b	1560	1304.19	20.1786	0.477528
