target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1539.69	462	24.7883
F27C8.1	1940	1605.12	23	1.18375
F07C3.7	1728	1440.68	84	4.81671
F52H2.2a	1739	1532.58	81.0699	4.36995
F52H2.2b	1840	1646.4	28.9301	1.45162
T13A10.10a	1734	1528.87	59	3.18802
T13A10.10b	1598	1400.71	0	0
C55C2.5a	1840	1665.23	129	6.39963
C55C2.5b	1606	1459.92	0	0
C55C2.5c	1671	1524.86	0	0
C55C2.5d	1618	1466.98	0	0
T11F9.4a	1765	1478.57	0	0
T11F9.4b.1	1684	1402.63	101	5.94863
T11F9.4b.2	1784	1510.88	0	0
F54D12.3	1503	1246	2	0.132603
F28F9.4	1452	1218.23	1	0.0678124
Y53H1C.1a	2022	1682.66	155.26	7.62257
Y53H1C.1b	1958	1626.51	25.7917	1.30997
C50F2.9	258	64.9	1	1.2729
C50F2.10	414	215	2	0.768476
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	0	0
T22H6.5	484	260.089	78	24.7748
T22H6.7	646	444.355	93	17.2899
M79.1a	4081	3817.7	36.8409	0.7972
M79.1b	4012	3742.39	132.146	2.91704
M79.1c	3997	3711.84	0.0135087	0.000300652
C24F3.5a	4715	4199.45	198	3.89503
C24F3.5b	4726	4210.55	0	0
F12B6.1a	6670	6553.84	0	0
F12B6.1b	6559	6440.39	249	3.19393
Y39D8C.1	5545	5489.78	347	5.22172
Y53C10A.9	4724	4364.52	139	2.63097
AC3.3	1403	1344.99	1507.2	92.5744
F19G12.7	1719	1703.73	5	0.242441
F31A3.1	729	530	0	0
Y5H2A.3	1020	890.23	26.4092	2.4507
Y105C5A.4	1008	809	0	0
C03A7.7	1174	1137.47	284.183	20.6394
C03A7.8	1317	1305.42	772.186	48.8664
C03A7.14	1525	1503.77	2440.25	134.057
R09F10.2	1137	1021.24	171.511	13.8741
F35A5.3	1271	1149.13	1979	142.27
T01D1.6	1273	1205.31	806	55.2428
W09B12.1.1	1984	1785	0	0
W09B12.1.2	2525	2208.81	58	2.16924
Y44E3A.2	1995	1732.67	1	0.0476785
Y48B6A.8	2168	1966.19	15	0.630239
Y48B6A.7	1930	1638	5	0.252171
C42D8.5a	3282	3043.67	76.9037	2.08732
C42D8.5b	1560	1296.57	38.253	2.4373
ZK455.1	3072	2848.69	1480	42.9195
F54H12.1a	2709	2514.81	131.234	4.31102
F54H12.1b	2365	2171.9	665.749	25.3227
F54H12.1c.1	2500	2305.71	836.024	29.9538
F54H12.1c.2	2562	2361.5	1.99212	0.0696894
K11G12.2	1888	1634.02	45	2.27506
K11G12.7	1660	1347.93	14	0.858024
K03F8.2	1800	1601	0	0
ZK973.5	1666	1414.77	2	0.116784
T09A5.3	1692	1363.53	13	0.787621
ZC504.2	1758	1424.51	20	1.15985
C40C9.2	1909	1705.84	23	1.11385
R02E12.8	1680	1417.57	2	0.116553
D2092.3	1445	1175.59	28	1.96762
R01E6.4a	1926	1647.81	22.4592	1.12597
R01E6.4b	1531	1280.96	8.54083	0.55081
T05C12.2	1595	1272.57	9	0.584249
F25G6.4	1506	1237.31	80	5.34132
F25G6.3	1797	1539.43	25	1.34158
F53E10.2a	1359	1122.7	2	0.147165
F53E10.2b	1616	1359.77	0	0
F28F8.1	1617	1348.62	39	2.38898
C31H5.3a	1858	1561.19	0	0
C31H5.3b	1841	1538.8	3	0.161056
R06A4.10a	1702	1474.54	6.43076e-05	3.60284e-06
R06A4.10b	1693	1463.75	3.99994	0.225748
R06A4.10c	1841	1615.28	0	0
F27B3.2	1410	1191.67	2	0.138648
F48E3.7	1435	1200	48	3.30446
F59B1.9	1718	1495.56	1	0.0552374
T04C12.6.1	1264	1182.35	0	0
T04C12.6.2	1366	1295.72	261.813	16.6924
T04C12.6.3	1346	1261.13	15212	996.466
T04C12.6.4	1277	1200.78	105.235	7.23994
T04C12.5.1	1321	1205.02	7160.73	490.908
T04C12.5.2	1335	1218.35	1097.09	74.3891
T04C12.4.1	1480	1368.51	16928.7	1021.91
T04C12.4.2	1564	1449.5	4052.19	230.946
T04C12.4.3	1559	1444.28	0.0091649	0.000524222
M03F4.2a	1672	1630.15	21176.1	1073.14
M03F4.2b.1	1599	1536.58	57.7591	3.1053
M03F4.2b.2	1603	1540.16	43.1093	2.31229
M03F4.2b.3	1606	1548.39	34803.6	1856.87
M03F4.2b.4	1596	1536.05	51.4722	2.76824
M03F4.2b.5	1541	1464.34	44471.8	2508.89
M03F4.2b.6	1576	1510.6	51.7076	2.82776
M03F4.2c	1633	1588.65	0	0
T25C8.2.1	1343	1205.09	2410.66	165.255
T25C8.2.2	1344	1206.04	1563.09	107.068
F17C8.1	4068	3755.98	310	6.8183
C10F3.3	3343	3100.18	9	0.239825
C44F1.5	4152	3885.83	116	2.46611
T01C2.1	3269	2872.35	76	2.18582
F39C12.2a	2213	2030.92	3.52937	0.143563
F39C12.2b	2525	2301.14	73.4706	2.6376
F39C12.2c	2428	2212.31	0	0
F39C12.2d	2049	1859.75	0	0
F39C12.2e	2611	2389.86	0	0
F57F5.4a.1	1990	1652.92	47.4641	2.37221
F57F5.4a.2	2032	1699.37	0	0
F57F5.4b	1052	817.126	120.536	12.1861
C04A11.4	3227	2996.38	151	4.16311
ZK154.7	2342	2097.89	84	3.30777
H15N14.1c	3023	2765.25	192.759	5.75864
H15N14.1d	2851	2594.17	0	0
H15N14.1e	2794	2546.98	382.534	12.4075
H15N14.1f	3119	2839.18	0	0
H15N14.1g	370	171.002	0	0
T20H4.4	1697	1383.53	438	26.1531
Y50D7A.7	1886	1656.71	1001	49.9145
C02B4.1	4802	4699.96	10	0.17577
F08C6.1a.1	3788	3615.95	225.157	5.14401
F08C6.1a.2	3910	3740.54	60.0443	1.3261
F08C6.1b	1163	947.41	162.799	14.1955
F08C6.1c.1	3027	2868.54	0	0
F08C6.1c.2	3149	2993.14	0	0
D2030.10a	3221	2588.08	126.71	4.04456
D2030.10b	3222	2588.12	54.2899	1.7329
T14B1.2	1220	1009.47	6	0.491015
C02H7.3a	4574	4297.2	40.8216	0.78477
C02H7.3b	4428	4178.71	21.1784	0.418687
F32A7.6	1780	1546.4	425.073	22.7081
Y87G2A.4	946	686.301	34	4.09263
B0334.8a	3766	3462.15	773.833	18.4646
B0334.8b	428	240.852	103.167	35.3857
F32A6.4a	2137	1842.99	181	8.11322
F32A6.4b	2166	1872.36	0	0
F32A6.4c	375	176.001	0	0
Y62E10A.5a	598	387.758	107.221	22.8432
Y62E10A.5b.1	579	366.309	0	0
Y62E10A.5b.2	574	368.438	2.77919	0.62315
F09E5.13	1231	938.112	838.366	73.8274
C25A1.11a	1605	1351.34	79.5913	4.86563
C25A1.11b	1599	1349.64	0	0
C41G7.5a	1841	1568.07	0	0
C41G7.5b	1803	1530.35	4	0.215927
F58E10.4	1059	809.79	494	50.3956
K07C11.2.1	1343	1081.76	1116.2	85.2414
K07C11.2.2	1421	1133.03	176.798	12.8906
B0207.4	1121	899.27	381	35.0004
C25A11.4a	4737	4546.52	0.0324731	0.000590043
C25A11.4b	2842	2609.48	304.987	9.6553
C25A11.4c	3829	3546.56	200.082	4.66057
C25A11.4d	4614	4419.59	796.267	14.8839
C25A11.4e	3084	2763.1	11.6328	0.347799
D1022.7a.1	4264	3810.14	89.8977	1.94915
D1022.7a.2	4305	3848.12	12.8992	0.27692
D1022.7b.1	4279	3827.94	1471.12	31.7484
D1022.7b.2	4317	3863.72	203.083	4.34218
D1022.7c.1	1953	1754	0	0
D1022.7c.2	1991	1792	0	0
C12D8.10a	2119	1817.73	967.377	43.9648
C12D8.10b	2134	1814.83	55.6232	2.53197
C12D8.10c	1996	1688.46	0	0
F28H6.1a	2002	1714.59	46.233	2.22756
F28H6.1b	2381	2043.06	16.767	0.677974
F48F7.1a	4587	4380.31	217.178	4.09591
F48F7.1b	4968	4787.23	58.8218	1.01506
T07D3.7a	3247	3279.86	36.822	0.927448
T07D3.7b	3156	3190.79	487.178	12.6133
F54D8.3a.1	1608	1398.19	0	0
F54D8.3a.2	1703	1498.66	1451.95	80.0362
F54D8.3b.1	1607	1398.7	0	0
F54D8.3b.2	1702	1499.16	0.0121708	0.000670668
F54D8.3b.3	1666	1446.89	0	0
F54D8.3b.4	1387	1190.05	37.0386	2.57116
K04F1.15	1641	1358.15	1	0.0608262
F36H1.6	2866	2542.6	634	20.5992
T05H4.13a.1	1583	1393.24	84.1537	4.98981
T05H4.13a.2	1596	1399.98	74.8674	4.41782
T05H4.13b.1	1910	1691.54	687.445	33.5733
T05H4.13b.2	1923	1698.28	621.896	30.2514
T05H4.13c.1	1669	1483.46	39.8285	2.21797
T05H4.13c.2	1682	1490.2	35.809	1.98511
T08B1.3	1379	1139.64	4	0.289956
F56D12.1a.1	1840	1523.92	22.9221	1.2426
F56D12.1a.2	1936	1599.12	9.9441	0.513715
F56D12.1a.3	1850	1530.06	0.0453956	0.002451
F56D12.1b.1	1542	1227.95	3.29429	0.221625
F56D12.1b.2	1638	1303.16	1.12408	0.0712587
F56D12.1b.3	1552	1234.1	0.00147104	9.84726e-05
F56D12.1c.1	1823	1510.42	0	0
F56D12.1c.2	1919	1585.62	0	0
F56D12.1c.3	1833	1513.99	0	0
F56D12.1d.1	1660	1362.93	424.724	25.7438
F56D12.1d.2	1936	1599.12	9.9441	0.513715
F45H10.1a.1	1748	1567.6	54.2435	2.85858
F45H10.1a.2	1567	1394.91	27.1741	1.60934
F45H10.1b	872	680.089	54.3619	6.60339
F13D12.4a.1	1789	1659.04	3742.45	186.353
F13D12.4a.2	1828	1693.12	1770.6	86.3916
F13D12.4a.3	1840	1707.86	47.7361	2.30906
F13D12.4b	1824	1667.95	46.2145	2.28894
F01F1.6.1	1832	1577.23	999.612	52.3572
