target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1427.73	1198	39.9874
F27C8.1	1940	1563.82	61	1.85889
F07C3.7	1728	1402.65	91	3.09175
F52H2.2a	1739	1437.62	133.213	4.41585
F52H2.2b	1840	1548.81	41.7872	1.28575
T13A10.10a	1734	1373.56	111.935	3.88356
T13A10.10b	1598	1268.58	18.0651	0.678628
C55C2.5a	1840	1693.41	196.393	5.5268
C55C2.5b	1606	1471.94	0	0
C55C2.5c	1671	1534.95	22.6074	0.701889
C55C2.5d	1618	1482.66	0	0
T11F9.4a	1765	1405.95	17.6068	0.596794
T11F9.4b.1	1684	1326.1	212.391	7.63258
T11F9.4b.2	1784	1416.17	0.00174901	5.88558e-05
F54D12.3	1503	1272.65	33	1.23571
F28F9.4	1452	1245.8	1	0.0382529
Y53H1C.1a	2022	1870.08	689.479	17.57
Y53H1C.1b	1958	1815.56	134.123	3.52049
C50F2.9	258	64.9	2	1.46858
C50F2.10	414	212.815	6	1.34357
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	2	0.523684
T22H6.5	484	264.218	85	15.3309
T22H6.7	646	398.644	87	10.4003
M79.1a	4081	3688.78	81.9313	1.05847
M79.1b	4012	3623.9	288.069	3.78819
M79.1c	3997	3598.74	0	0
C24F3.5a	4715	3870.09	148.996	1.8347
C24F3.5b	4726	3876.84	0.0038212	4.69714e-05
F12B6.1a	6670	6533.97	203.229	1.48225
F12B6.1b	6559	6437.52	207.771	1.53808
Y39D8C.1	5545	5429.29	1155	10.138
Y53C10A.9	4724	4088.03	178	2.075
AC3.3	1403	1112.53	3.83575	0.164305
F19G12.7	1719	1520	0	0
F31A3.1	729	530	0	0
Y5H2A.3	1020	821	0	0
Y105C5A.4	1008	809	0	0
C03A7.7	1174	942.607	0	0
C03A7.8	1317	1101.33	2.9218	0.126428
C03A7.14	1525	1304.23	1.45177	0.0530463
R09F10.2	1137	866.54	3	0.164985
F35A5.3	1271	1118.91	6	0.255545
T01D1.6	1273	1125.01	26	1.10136
W09B12.1.1	1984	1726.54	0	0
