target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1453.49	1172	38.9615
F27C8.1	1940	1580.45	92	2.81273
F07C3.7	1728	1420.31	121	4.11646
F52H2.2a	1739	1453.01	125.647	4.17836
F52H2.2b	1840	1554.82	76.3533	2.37284
T13A10.10a	1734	1378.29	243	8.51899
T13A10.10b	1598	1274.71	0	0
C55C2.5a	1840	1666.65	174.837	5.06886
C55C2.5b	1606	1446.82	0	0
C55C2.5c	1671	1507.79	14.1633	0.453883
C55C2.5d	1618	1456.88	0	0
T11F9.4a	1765	1421.57	86.3409	2.93475
T11F9.4b.1	1684	1339.58	462.247	16.6736
T11F9.4b.2	1784	1435.16	105.412	3.54905
F54D12.3	1503	1253.19	64	2.46766
F28F9.4	1452	1235.4	14	0.547575
Y53H1C.1a	2022	1818.55	749.302	19.9092
Y53H1C.1b	1958	1764.53	106.972	2.9293
C50F2.9	258	64.9	3	2.23356
C50F2.10	414	215	2	0.449483
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	8	2.12392
T22H6.5	484	270.534	72	12.8597
T22H6.7	646	403.226	128	15.3385
M79.1a	4081	3711.36	105.455	1.37295
M79.1b	4012	3644.81	373.545	4.9521
M79.1c	3997	3619.69	0	0
C24F3.5a	4715	3995.3	71	0.858679
C24F3.5b	4726	4001.21	5.66643e-08	6.8429e-10
F12B6.1a	6670	6530.5	62.9378	0.465679
F12B6.1b	6559	6426.74	452.062	3.39883
Y39D8C.1	5545	5410.95	753	6.72424
Y53C10A.9	4724	4165.35	70	0.812022
AC3.3	1403	1121.39	5	0.215445
F19G12.7	1719	1520	0	0
F31A3.1	729	530	0	0
Y5H2A.3	1020	796.926	2	0.121265
Y105C5A.4	1008	809	0	0
C03A7.7	1174	968.206	0	0
C03A7.8	1317	1117.84	0	0
C03A7.14	1525	1325.39	3	0.10937
R09F10.2	1137	883.448	7	0.382859
F35A5.3	1271	1111.36	4	0.17391
T01D1.6	1273	1111.84	7	0.304214
W09B12.1.1	1984	1728.98	0	0
W09B12.1.2	2525	2205.49	82	1.79651
Y44E3A.2	1995	1735.71	226	6.29147
Y48B6A.8	2168	1909.97	9	0.227686
Y48B6A.7	1930	1797.97	17	0.456866
C42D8.5a	3282	3024.43	40.8187	0.652136
C42D8.5b	1560	1320.26	59.3945	2.17374
ZK455.1	3072	2800.92	4729	81.5813
F54H12.1a	2709	2459.4	6817.87	133.949
F54H12.1b	2365	2118.83	2461.03	56.1234
F54H12.1c.1	2500	2262.19	5411.37	115.585
F54H12.1c.2	2562	2313.93	9.72682	0.203116
K11G12.2	1888	1560.97	7	0.216684
K11G12.7	1660	1343.21	11	0.395704
K03F8.2	1800	1404.34	5	0.172036
ZK973.5	1666	1348.1	2	0.0716853
