target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1403.48	2757	63.3267
F27C8.1	1940	1524.71	221	4.67262
F07C3.7	1728	1390.05	148	3.43231
F52H2.2a	1739	1437.52	359.092	8.05282
F52H2.2b	1840	1548.59	264.908	5.51461
T13A10.10a	1734	1356.66	136.139	3.23496
T13A10.10b	1598	1256.51	15.8607	0.406924
C55C2.5a	1840	1723.49	160	2.99272
C55C2.5b	1606	1507.16	0	0
C55C2.5c	1671	1557.41	0	0
C55C2.5d	1618	1517.11	0	0
T11F9.4a	1765	1382.66	57.9988	1.35226
T11F9.4b.1	1684	1306.77	3.24571e-08	8.00692e-10
T11F9.4b.2	1784	1393.93	0.00116721	2.69939e-05
F54D12.3	1503	1263.45	6	0.15309
F28F9.4	1452	1254	11	0.282781
Y53H1C.1a	2022	1856.3	1844.78	32.0371
Y53H1C.1b	1958	1803.31	320.238	5.72479
C50F2.9	258	64.9	4	1.98688
C50F2.10	414	205.628	105	16.4613
F54B8.5	270	74.5129	0	0
Y38H6C.22	381	182	0	0
T22H6.5	484	262.806	21	2.57596
T22H6.7	646	388.787	34	2.81918
M79.1a	4081	3691.73	439.229	3.83546
M79.1b	4012	3624.41	576.783	5.13017
M79.1c	3997	3600.69	29.9881	0.268485
C24F3.5a	4715	3768.62	17.1405	0.146622
C24F3.5b	4726	3773.55	2.85946	0.0244282
F12B6.1a	6670	6625.98	67.2954	0.327409
F12B6.1b	6559	6527.52	287.705	1.42087
Y39D8C.1	5545	5554.75	698	4.05086
Y53C10A.9	4724	4060.21	12	0.0952772
AC3.3	1403	1163.86	0	0
F19G12.7	1719	1478.71	2	0.0436015
F31A3.1	729	544.199	1	0.0592377
Y5H2A.3	1020	833.92	3.64542	0.140922
Y105C5A.4	1008	809	0	0
C03A7.7	1174	975	0	0
C03A7.8	1317	1190.49	2.15432	0.0583364
C03A7.14	1525	1392.17	1.84568	0.0427385
R09F10.2	1137	911.884	10	0.353522
F35A5.3	1271	1072	0	0
T01D1.6	1273	1190.45	3	0.0812395
W09B12.1.1	1984	1725.03	28.1979	0.52696
W09B12.1.2	2525	2160.01	173.802	2.59392
Y44E3A.2	1995	1746.78	156	2.87901
Y48B6A.8	2168	1902.17	34.7531	0.588979
Y48B6A.7	1930	1860.11	1	0.0173308
C42D8.5a	3282	3016.75	28.1009	0.300287
C42D8.5b	1560	1299.08	31.1625	0.773307
ZK455.1	3072	2804.18	4334	49.824
F54H12.1a	2709	2459.34	28706.9	376.291
F54H12.1b	2365	2117.73	22.4051	0.341061
F54H12.1c.1	2500	2266.07	0.000198701	2.82672e-06
F54H12.1c.2	2562	2314.52	58.6831	0.817351
K11G12.2	1888	1522.03	3	0.0635411
K11G12.7	1660	1289.09	7	0.175054
K03F8.2	1800	1343.54	19	0.455888
ZK973.5	1666	1305.4	6	0.148172
T09A5.3	1692	1182.44	6	0.163579
ZC504.2	1758	1338.09	34	0.819123
C40C9.2	1909	1613.73	3	0.0599302
R02E12.8	1680	1356.32	2	0.0475362
D2092.3	1445	1066.16	29	0.876865
R01E6.4a	1926	1605.45	4.08021	0.0819297
R01E6.4b	1531	1211.98	7.91979	0.210656
T05C12.2	1595	1120.04	3	0.0863465
F25G6.4	1506	1143.79	40	1.12738
F25G6.3	1797	1358.59	80	1.89826
F53E10.2a	1359	1145.41	7.38485	0.207843
F53E10.2b	1616	1378.09	40.6152	0.950091
F28F8.1	1617	1334.57	58	1.40101
C31H5.3a	1858	1384.93	10	0.23277
C31H5.3b	1841	1357.74	0	0
R06A4.10a	1702	1463.6	0	0
R06A4.10b	1693	1454.3	0	0
R06A4.10c	1841	1620.89	13	0.258551
F27B3.2	1410	1078.19	8	0.239195
F48E3.7	1435	1060.12	4	0.121636
F59B1.9	1718	1450.04	13	0.289015
T04C12.6.1	1264	1213.48	0	0
T04C12.6.2	1366	1317.88	19852.7	485.624
T04C12.6.3	1346	1306.33	14673.6	362.109
T04C12.6.4	1277	1229.39	3784.37	99.2335
T04C12.5.1	1321	1227.84	0	0
T04C12.5.2	1335	1243.81	49913.5	1293.66
T04C12.4.1	1480	1411.28	0	0
T04C12.4.2	1564	1497.19	37017.2	797.046
T04C12.4.3	1559	1492.58	0	0
M03F4.2a	1672	1665.4	33308.2	644.747
M03F4.2b.1	1599	1572.48	0	0
M03F4.2b.2	1603	1580.96	26.8293	0.54707
M03F4.2b.3	1606	1583.07	12947.7	263.662
M03F4.2b.4	1596	1568.14	31.4007	0.64552
M03F4.2b.5	1541	1509.97	12.6339	0.269728
M03F4.2b.6	1576	1543.26	17.3915	0.363292
M03F4.2c	1633	1576.76	0	0
T25C8.2.1	1343	1272.46	0.273725	0.00693469
T25C8.2.2	1344	1272.76	6622.29	167.733
F17C8.1	4068	3406.97	151	1.42878
C10F3.3	3343	2837.7	15	0.170404
C44F1.5	4152	3628.77	205	1.82117
T01C2.1	3269	2670.06	135	1.62993
F39C12.2a	2213	1919.69	4.08798	0.0686488
F39C12.2b	2525	2197.41	166.264	2.43918
F39C12.2c	2428	2098.06	0	0
F39C12.2d	2049	1784.19	0	0
F39C12.2e	2611	2255.62	26.6483	0.380854
F57F5.4a.1	1990	1524.45	277.52	5.86865
F57F5.4a.2	2032	1563.49	240.273	4.95412
F57F5.4b	1052	761.914	148.207	6.27074
C04A11.4	3227	3028.12	1294	13.7758
ZK154.7	2342	2049	1022	16.0792
H15N14.1c	3023	2673.6	2355.5	28.4017
H15N14.1d	2851	2469.84	21.9766	0.286845
H15N14.1e	2794	2425.49	1620.02	21.5317
H15N14.1f	3119	2722.11	0	0
H15N14.1g	370	171.002	116.389	21.9416
T20H4.4	1697	1321.05	3120	76.1362
Y50D7A.7	1886	1803.75	2154	38.497
C02B4.1	4802	4614.97	26	0.181619
F08C6.1a.1	3788	3488.53	365.609	3.37855
F08C6.1a.2	3910	3605.24	349.606	3.12609
F08C6.1b	1163	855.984	241.408	9.09165
F08C6.1c.1	3027	2835.38	203.05	2.30859
F08C6.1c.2	3149	2952.09	194.326	2.12206
D2030.10a	3221	2364.82	154	2.09932
D2030.10b	3222	2379.67	0	0
T14B1.2	1220	891.256	8	0.289363
C02H7.3a	4574	4190.06	33.1812	0.255286
C02H7.3b	4428	4095.24	129.819	1.02192
F32A7.6	1780	1599.29	317.34	6.39668
Y87G2A.4	946	694.858	117	5.42808
B0334.8a	3766	3319.03	3894.72	37.8286
B0334.8b	428	229	10.2801	1.44716
F32A6.4a	2137	1916.01	1142	19.2143
F32A6.4b	2166	1933.5	0	0
F32A6.4c	375	176.001	0	0
Y62E10A.5a	598	393.931	462.26	37.8288
Y62E10A.5b.1	579	375.012	0	0
Y62E10A.5b.2	574	378.451	237.74	20.2511
F09E5.13	1231	870.011	1238.39	45.8871
C25A1.11a	1605	1213.04	656.569	17.4487
C25A1.11b	1599	1210.31	0	0
C41G7.5a	1841	1405.42	0	0
C41G7.5b	1803	1370.04	12	0.282361
F58E10.4	1059	767.187	1492	62.6937
K07C11.2.1	1343	1011.68	7.73154e-06	2.46364e-07
K07C11.2.2	1421	1087.65	7782	230.652
B0207.4	1121	877.163	3188	117.164
C25A11.4a	4737	4687.73	4.06877e-07	2.79806e-09
C25A11.4b	2842	2763.56	688.498	8.03136
C25A11.4c	3829	3771.5	1.66067e-06	1.41947e-08
C25A11.4d	4614	4544.3	724.979	5.14298
